# timestamp_format: EPOCH_MILLIS
# Created at: Sat Aug 16 19:50:19 2025
 
received_at,protocol,msg_type,source,raw_data
1755366631133,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""GSV"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:31.118Z"",""values"":[{""path"":""navigation.gnss.satellitesInView"",""value"":{""count"":12,""satellites"":[{""id"":5,""elevation"":0.19198621776321237,""azimuth"":3.5779249674053215,""SNR"":20},{""id"":13,""elevation"":1.134464014055346,""azimuth"":2.687807048684973,""SNR"":36},{""id"":14,""elevation"":0.9948376738639186,""azimuth"":1.5184364495817706,""SNR"":34},{""id"":15,""elevation"":1.1170107215314176,""azimuth"":4.415683008553884,""SNR"":33},{""id"":17,""elevation"":0.31415926543071115,""azimuth"":2.024581932775694,""SNR"":40},{""id"":22,""elevation"":1.0821041364835606,""azimuth"":2.1293016879192646,""SNR"":33},{""id"":23,""elevation"":0.5410520682417803,""azimuth"":5.305800927274233,""SNR"":38},{""id"":24,""elevation"":0.47123889814606673,""azimuth"":4.625122518841025,""SNR"":31},{""id"":30,""elevation"":0.43633231309820997,""azimuth"":1.5184364495817706,""SNR"":24},{""id"":78,""elevation"":0.20943951028714078,""azimuth"":0.8377580411485631,""SNR"":32},{""id"":80,""elevation"":0.9250245037682051,""azimuth"":3.8746309403121044,""SNR"":29},{""id"":79,""elevation"":1.1170107215314176,""azimuth"":0.9599310888160619,""SNR"":28}]}}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631136,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266057000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.123Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266057000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.951572750659584},{""path"":""navigation.headingTrue"",""value"":0.7155849934810643},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.65705,""latitude"":57.70661666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631147,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002573125"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.127Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002573125""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":8.766666666666667,""latitude"":58.43333333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631147,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002573125"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.129Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002573125""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":8.766666666666667,""latitude"":58.43333333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631148,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,1,12,05,11,205,20,13,65,154,36,14,57,087,34,15,64,253,33*7B<0D><0A>"
1755366631148,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,2,12,17,18,116,40,22,62,122,33,23,31,304,38,24,27,265,31*76<0D><0A>"
1755366631148,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,3,12,30,25,087,24,78,12,048,32,80,53,222,29,79,64,055,28*7D<0D><0A>"
1755366631149,NMEA0183,TCP:signalk.stupan.se:10114,YDGSA,"$YDGSA,A,3,05,13,14,15,17,22,23,24,30,78,80,79,0.8,1.0,,1*0F<0D><0A>"
1755366631149,NMEA0183,TCP:signalk.stupan.se:10114,YDXDR,"$YDXDR,A,4.24,D,Rolm5!`%#""!*07<0D><0A>"
1755366631180,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266428000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.167Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266428000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":1.5184364495817706},{""path"":""navigation.headingTrue"",""value"":0.10471975514357039},{""path"":""navigation.state"",""value"":""moored""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.81455,""latitude"":58.07375}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631200,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266428000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.187Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266428000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":1.5184364495817706},{""path"":""navigation.headingTrue"",""value"":0.10471975514357039},{""path"":""navigation.state"",""value"":""moored""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.81455,""latitude"":58.07375}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631208,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265579090"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.195Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265579090""}},{""path"":""navigation.speedOverGround"",""value"":2.726556246283138},{""path"":""navigation.courseOverGroundTrue"",""value"":3.3754667741277524},{""path"":""navigation.headingTrue"",""value"":3.3510321645942525},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.808615,""latitude"":57.62117}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631217,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265579090"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.204Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265579090""}},{""path"":""navigation.speedOverGround"",""value"":2.726556246283138},{""path"":""navigation.courseOverGroundTrue"",""value"":3.3754667741277524},{""path"":""navigation.headingTrue"",""value"":3.3510321645942525},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.808615,""latitude"":57.62117}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631218,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265624900"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.206Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265624900""}},{""path"":""navigation.speedOverGround"",""value"":6.687779472015245},{""path"":""navigation.courseOverGroundTrue"",""value"":5.066690819696414},{""path"":""navigation.headingTrue"",""value"":4.991641661843522},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.948285,""latitude"":57.84703833333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631225,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265624900"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.210Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265624900""}},{""path"":""navigation.speedOverGround"",""value"":6.687779472015245},{""path"":""navigation.courseOverGroundTrue"",""value"":5.066690819696414},{""path"":""navigation.headingTrue"",""value"":4.991641661843522},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.948285,""latitude"":57.84703833333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631243,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""RMC"",""talker"":""GP"",""type"":""NMEA0183"",""label"":""VDR_halso""},""timestamp"":""2094-03-23T17:50:31.000Z"",""values"":[{""path"":""navigation.position"",""value"":{""longitude"":11.586023333333333,""latitude"":57.72087333333333}},{""path"":""navigation.courseOverGroundTrue"",""value"":3.723712319857696},{""path"":""navigation.speedOverGround"",""value"":4.990112375272913},{""path"":""navigation.magneticVariation"",""value"":null},{""path"":""navigation.magneticVariationAgeOfService"",""value"":3920205031},{""path"":""navigation.datetime"",""value"":""2094-03-23T17:50:31.000Z""}],""$source"":""VDR_halso.GP""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631260,NMEA0183,TCP:signalk.stupan.se:10114,GPRMC,"$GPRMC,,A,5743.2524,N,1135.1614,E,9.700,213.353,230394,,W*7e<0D><0A>"
1755366631264,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265691160"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.251Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265691160""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0.6894050546951718},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.692243333333334,""latitude"":57.89627333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631286,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002655161"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.273Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002655161""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":12.20032,""latitude"":58.822226666666666}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631316,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:257872000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.303Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""257872000""}},{""path"":""navigation.speedOverGround"",""value"":4.8872234603188325},{""path"":""navigation.courseOverGroundTrue"",""value"":4.642575811364954},{""path"":""navigation.headingTrue"",""value"":4.57276264126924},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.318843333333334,""latitude"":57.8225}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631328,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265511420"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.313Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265511420""}},{""path"":""navigation.speedOverGround"",""value"":0.051444457477040344},{""path"":""navigation.courseOverGroundTrue"",""value"":5.848598324768407},{""path"":""navigation.headingTrue"",""value"":1.7627825449167682},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.871846666666666,""latitude"":57.682008333333336}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631344,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266460000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.328Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266460000""}},{""path"":""navigation.speedOverGround"",""value"":5.298779120135156},{""path"":""navigation.courseOverGroundTrue"",""value"":4.146902303685387},{""path"":""navigation.headingTrue"",""value"":4.206243498266744},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":8.67427,""latitude"":57.281528333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631404,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266186000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.391Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266186000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0.3368485457118181},{""path"":""navigation.headingTrue"",""value"":4.084070450599246},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.761891666666667,""latitude"":57.61786333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631413,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266186000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.396Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266186000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0.3368485457118181},{""path"":""navigation.headingTrue"",""value"":4.084070450599246},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.761891666666667,""latitude"":57.61786333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631440,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""ZDA"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:31.427Z"",""values"":[{""path"":""navigation.datetime"",""value"":""2025-08-16T17:50:31.250Z""}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631448,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""ROT"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:31.428Z"",""values"":[{""path"":""navigation.rateOfTurn"",""value"":0.015387986241930203}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631448,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265522210"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.435Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265522210""}},{""path"":""navigation.speedOverGround"",""value"":2.9323340761912995},{""path"":""navigation.courseOverGroundTrue"",""value"":0.870919296944027},{""path"":""navigation.headingTrue"",""value"":0.7679448710528495},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.700688333333334,""latitude"":57.70728666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631457,NMEA0183,TCP:signalk.stupan.se:10114,YDZDA,"$YDZDA,175031.25,16,08,2025,,*60<0D><0A>"
1755366631457,NMEA0183,TCP:signalk.stupan.se:10114,YDROT,"$YDROT,52.9,A*05<0D><0A>"
1755366631457,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265522210"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.444Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265522210""}},{""path"":""navigation.speedOverGround"",""value"":2.9323340761912995},{""path"":""navigation.courseOverGroundTrue"",""value"":0.870919296944027},{""path"":""navigation.headingTrue"",""value"":0.7679448710528495},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.700688333333334,""latitude"":57.70728666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631473,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""DBT"",""talker"":""II"",""type"":""NMEA0183"",""label"":""VDR_halso""},""timestamp"":""2025-08-16T17:50:31.460Z"",""values"":[{""path"":""environment.depth.belowTransducer"",""value"":11.62}],""$source"":""VDR_halso.II""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631479,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219011136"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.462Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219011136""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.955111666666667,""latitude"":57.592688333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631483,NMEA0183,TCP:signalk.stupan.se:10114,IIDBT,"$IIDBT,,f,11.620,M,,F*25<0D><0A>"
1755366631502,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265044340"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.489Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265044340""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.660156666666667,""latitude"":57.70493333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631509,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265044340"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.491Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265044340""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.660156666666667,""latitude"":57.70493333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631554,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:253350000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.542Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""253350000""}},{""path"":""navigation.speedOverGround"",""value"":4.372778885548429},{""path"":""navigation.courseOverGroundTrue"",""value"":3.680899393296499},{""path"":""navigation.headingTrue"",""value"":3.6651914300249637},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.28467,""latitude"":58.23039166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631563,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""values"":[{""path"":""stupan.baga.pressure"",""value"":1.11}],""$source"":""Pico_W_Baga"",""timestamp"":""2025-08-16T17:50:31.550Z""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631570,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:253350000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.557Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""253350000""}},{""path"":""navigation.speedOverGround"",""value"":4.372778885548429},{""path"":""navigation.courseOverGroundTrue"",""value"":3.680899393296499},{""path"":""navigation.headingTrue"",""value"":3.6651914300249637},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.28467,""latitude"":58.23039166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631607,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:319131300"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.595Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""319131300""}},{""path"":""navigation.speedOverGround"",""value"":5.401668035089235},{""path"":""navigation.courseOverGroundTrue"",""value"":4.607669226317097},{""path"":""navigation.headingTrue"",""value"":4.607669226317097},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.054858333333334,""latitude"":57.83543}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631630,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""GSV"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:31.615Z"",""values"":[{""path"":""navigation.gnss.satellitesInView"",""value"":{""count"":12,""satellites"":[{""id"":5,""elevation"":0.19198621776321237,""azimuth"":3.5779249674053215,""SNR"":20},{""id"":13,""elevation"":1.134464014055346,""azimuth"":2.687807048684973,""SNR"":36},{""id"":14,""elevation"":0.9948376738639186,""azimuth"":1.5184364495817706,""SNR"":34},{""id"":15,""elevation"":1.1170107215314176,""azimuth"":4.415683008553884,""SNR"":33},{""id"":17,""elevation"":0.31415926543071115,""azimuth"":2.024581932775694,""SNR"":40},{""id"":22,""elevation"":1.0821041364835606,""azimuth"":2.1293016879192646,""SNR"":33},{""id"":23,""elevation"":0.5410520682417803,""azimuth"":5.305800927274233,""SNR"":38},{""id"":24,""elevation"":0.47123889814606673,""azimuth"":4.625122518841025,""SNR"":31},{""id"":30,""elevation"":0.43633231309820997,""azimuth"":1.5184364495817706,""SNR"":24},{""id"":78,""elevation"":0.20943951028714078,""azimuth"":0.8377580411485631,""SNR"":33},{""id"":80,""elevation"":0.9250245037682051,""azimuth"":3.8746309403121044,""SNR"":29},{""id"":79,""elevation"":1.1170107215314176,""azimuth"":0.9599310888160619,""SNR"":28}]}}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631638,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:305081000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.622Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""305081000""}},{""path"":""navigation.speedOverGround"",""value"":7.150779589308607},{""path"":""navigation.courseOverGroundTrue"",""value"":4.216715473781101},{""path"":""navigation.headingTrue"",""value"":4.223696790790672},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.781898333333332,""latitude"":57.677205}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631639,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,1,12,05,11,205,20,13,65,154,36,14,57,087,34,15,64,253,33*7B<0D><0A>"
1755366631639,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,2,12,17,18,116,40,22,62,122,33,23,31,304,38,24,27,265,31*76<0D><0A>"
1755366631639,NMEA0183,TCP:signalk.stupan.se:10114,YDGSV,"$YDGSV,3,3,12,30,25,087,24,78,12,048,33,80,53,222,29,79,64,055,28*7C<0D><0A>"
