# timestamp_format: EPOCH_MILLIS
# Created at: Thu Aug 21 20:38:55 2025
 
received_at,protocol,msg_type,source,raw_data
1755801544844,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 77 19 ff 7f fa 02 fd 55 
1755801544845,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 ae 9d 08 00 00 ff ff 55 
1755801544944,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801544944,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801544944,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 73 19 ff 7f fa 02 fd 55 
1755801544945,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 0f c4 08 00 00 ff ff 55 
1755801545046,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545046,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545046,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 73 19 ff 7f fa 02 fd 55 
1755801545046,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 67 12 08 00 00 ff ff 55 
1755801545144,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545145,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545145,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 72 19 ff 7f fa 02 fd 55 
1755801545145,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 17 49 08 00 00 ff ff 55 
1755801545270,NMEA2000,TCP:signalk.stupan.se:1455,129029,93 36 03 05 f8 01 ff 7f ff ff ff ff 2b 00 61 4f 78 87 05 28 80 63 ba dc 2c 9c 14 08 50 2f a3 46 26 e4 a1 01 90 c7 37 02 00 00 00 00 12 fc 00 46 00 96 00 a0 0f 00 00 00 55 
1755801545296,NMEA2000,TCP:signalk.stupan.se:1455,129540,93 9e 06 04 fa 01 ff 7f ff ff ff ff 93 00 ff 0c 01 c5 04 45 1b 1c 0c 00 00 00 00 f2 02 7f 07 7f 07 1c 0c 00 00 00 00 f2 0a 5c 10 1e d8 1c 0c 00 00 00 00 f2 0d d1 15 fe 68 e4 0c 00 00 00 00 f2 0e 2e 17 f3 2a a0 0f 00 00 00 00 f2 0f b9 20 fd 86 b8 0b 00 00 00 00 f2 11 e8 19 ad 3c e4 0c 00 00 00 00 f2 13 22 15 2d 53 1c 0c 00 00 00 00 f2 16 16 22 b9 2f 3c 0f 00 00 00 00 f2 17 68 12 13 b8 8c 0a 00 00 00 00 f2 18 e7 28 13 b8 e4 0c 00 00 00 00 f2 4c 73 14 e7 28 1c 0c 00 00 00 00 f2 55 
1755801545296,NMEA2000,TCP:signalk.stupan.se:1455,126992,93 13 03 10 f0 01 ff 7f ff ff ff ff 08 00 f0 61 4f 78 87 05 28 55 
1755801545296,NMEA2000,TCP:signalk.stupan.se:1455,129539,93 13 06 03 fa 01 ff 7f ff ff ff ff 08 00 d3 46 00 82 00 ff 7f 55 
1755801545296,NMEA2000,TCP:signalk.stupan.se:1455,127258,93 13 07 1a f1 01 ff 7f ff ff ff ff 08 00 f6 ff ff fa 02 ff ff 55 
1755801545296,NMEA2000,TCP:signalk.stupan.se:1455,127257,93 13 03 19 f1 01 ff 80 ff ff ff ff 08 00 ff 7f 6f 07 18 03 ff 55 
1755801545297,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545297,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545323,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 79 19 ff 7f fa 02 fd 55 
1755801545323,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 96 d2 07 00 87 05 28 55 
1755801545347,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545347,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545347,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 75 19 ff 7f fa 02 fd 55 
1755801545347,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 4d c4 07 00 00 ff ff 55 
1755801545445,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545445,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545446,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 6f 19 ff 7f fa 02 fd 55 
1755801545446,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 6c 88 07 00 00 ff ff 55 
1755801545544,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545544,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545544,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 6d 19 ff 7f fa 02 fd 55 
1755801545544,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 f6 4e 07 00 00 ff ff 55 
1755801545646,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545646,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545647,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 63 19 ff 7f fa 02 fd 55 
1755801545647,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 cb 1c 07 00 00 ff ff 55 
1755801545795,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545795,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545795,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 5b 19 ff 7f fa 02 fd 55 
1755801545796,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 e7 35 07 00 00 ff ff 55 
1755801545847,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545847,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545847,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 54 19 ff 7f fa 02 fd 55 
1755801545847,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 fb 8d 07 00 00 ff ff 55 
1755801545944,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801545944,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801545944,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 50 19 ff 7f fa 02 fd 55 
1755801545944,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 0a de 07 00 00 ff ff 55 
1755801546046,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546046,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546046,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 51 19 ff 7f fa 02 fd 55 
1755801546046,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 5c bd 07 00 00 ff ff 55 
1755801546195,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546196,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546196,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 51 19 ff 7f fa 02 fd 55 
1755801546196,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 26 6b 07 00 00 ff ff 55 
1755801546244,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546244,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546245,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 53 19 ff 7f fa 02 fd 55 
1755801546245,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 76 f4 06 00 00 ff ff 55 
1755801546271,NMEA2000,TCP:signalk.stupan.se:1455,129029,93 36 03 05 f8 01 ff 7f ff ff ff ff 2b 00 61 4f 88 ae 05 28 80 63 ba dc 2c 9c 14 08 50 2f a3 46 26 e4 a1 01 90 c7 37 02 00 00 00 00 12 fc 0c 46 00 96 00 a0 0f 00 00 00 55 
1755801546297,NMEA2000,TCP:signalk.stupan.se:1455,129540,93 9e 06 04 fa 01 ff 7f ff ff ff ff 93 00 ff 0c 01 c5 04 45 1b 1c 0c 00 00 00 00 f2 02 7f 07 7f 07 1c 0c 00 00 00 00 f2 0a 5c 10 1e d8 1c 0c 00 00 00 00 f2 0d d1 15 fe 68 e4 0c 00 00 00 00 f2 0e 2e 17 f3 2a a0 0f 00 00 00 00 f2 0f b9 20 fd 86 b8 0b 00 00 00 00 f2 11 e8 19 ad 3c 48 0d 00 00 00 00 f2 13 22 15 2d 53 1c 0c 00 00 00 00 f2 16 16 22 b9 2f 3c 0f 00 00 00 00 f2 17 68 12 13 b8 8c 0a 00 00 00 00 f2 18 e7 28 13 b8 48 0d 00 00 00 00 f2 4c 73 14 e7 28 1c 0c 00 00 00 00 f2 55 
1755801546297,NMEA2000,TCP:signalk.stupan.se:1455,126992,93 13 03 10 f0 01 ff 7f ff ff ff ff 08 00 f0 61 4f 88 ae 05 28 55 
1755801546297,NMEA2000,TCP:signalk.stupan.se:1455,129539,93 13 06 03 fa 01 ff 7f ff ff ff ff 08 00 d3 46 00 82 00 ff 7f 55 
1755801546324,NMEA2000,TCP:signalk.stupan.se:1455,127258,93 13 07 1a f1 01 ff 7f ff ff ff ff 08 00 f6 ff ff fa 02 ff ff 55 
1755801546324,NMEA2000,TCP:signalk.stupan.se:1455,127257,93 13 03 19 f1 01 ff 80 ff ff ff ff 08 00 ff 7f 74 07 15 03 ff 55 
1755801546350,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546350,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546350,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 50 19 ff 7f fa 02 fd 55 
1755801546350,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 58 f8 06 00 ae 05 28 55 
1755801546447,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546447,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546447,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 4d 19 ff 7f fa 02 fd 55 
1755801546448,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 ca 33 07 00 00 ff ff 55 
1755801546595,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546595,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546595,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 52 19 ff 7f fa 02 fd 55 
1755801546595,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 b1 8c 07 00 00 ff ff 55 
1755801546644,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546644,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546644,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 55 19 ff 7f fa 02 fd 55 
1755801546644,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 03 b4 07 00 00 ff ff 55 
1755801546746,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546746,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546746,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 4a 19 ff 7f fa 02 fd 55 
1755801546746,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 cc 96 08 00 00 ff ff 55 
1755801546845,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546846,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546846,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 47 19 ff 7f fa 02 fd 55 
1755801546846,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 13 47 08 00 00 ff ff 55 
1755801546994,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801546994,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801546994,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 44 19 ff 7f fa 02 fd 55 
1755801546994,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 6d 6a 08 00 00 ff ff 55 
1755801547046,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547046,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547046,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 46 19 ff 7f fa 02 fd 55 
1755801547046,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 89 75 08 00 00 ff ff 55 
1755801547144,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547145,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547145,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 41 19 ff 7f fa 02 fd 55 
1755801547145,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 6c 47 08 00 00 ff ff 55 
1755801547245,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547245,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547245,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 3d 19 ff 7f fa 02 fd 55 
1755801547245,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 08 ea 07 00 00 ff ff 55 
1755801547277,NMEA2000,TCP:signalk.stupan.se:1455,129029,93 36 03 05 f8 01 ff 7f ff ff ff ff 2b 00 61 4f 98 d5 05 28 80 63 ba dc 2c 9c 14 08 50 2f a3 46 26 e4 a1 01 90 c7 37 02 00 00 00 00 12 fc 00 46 00 96 00 a0 0f 00 00 00 55 
1755801547305,NMEA2000,TCP:signalk.stupan.se:1455,129540,93 9e 06 04 fa 01 ff 7f ff ff ff ff 93 00 ff 0c 01 c5 04 45 1b 1c 0c 00 00 00 00 f2 02 7f 07 7f 07 1c 0c 00 00 00 00 f2 0a 5c 10 1e d8 1c 0c 00 00 00 00 f2 0d d1 15 fe 68 e4 0c 00 00 00 00 f2 0e 2e 17 f3 2a a0 0f 00 00 00 00 f2 0f b9 20 fd 86 b8 0b 00 00 00 00 f2 11 e8 19 ad 3c 48 0d 00 00 00 00 f2 13 22 15 2d 53 1c 0c 00 00 00 00 f2 16 16 22 b9 2f 3c 0f 00 00 00 00 f2 17 68 12 13 b8 8c 0a 00 00 00 00 f2 18 e7 28 13 b8 48 0d 00 00 00 00 f2 4c 73 14 e7 28 1c 0c 00 00 00 00 f2 55 
1755801547305,NMEA2000,TCP:signalk.stupan.se:1455,126992,93 13 03 10 f0 01 ff 7f ff ff ff ff 08 00 f0 61 4f 98 d5 05 28 55 
1755801547305,NMEA2000,TCP:signalk.stupan.se:1455,129539,93 13 06 03 fa 01 ff 7f ff ff ff ff 08 00 d3 46 00 82 00 ff 7f 55 
1755801547334,NMEA2000,TCP:signalk.stupan.se:1455,127258,93 13 07 1a f1 01 ff 7f ff ff ff ff 08 00 f6 ff ff fa 02 ff ff 55 
1755801547334,NMEA2000,TCP:signalk.stupan.se:1455,127257,93 13 03 19 f1 01 ff 80 ff ff ff ff 08 00 ff 7f 7a 07 17 03 ff 55 
1755801547360,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547360,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547360,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 40 19 ff 7f fa 02 fd 55 
1755801547360,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 cd 42 07 00 d5 05 28 55 
1755801547495,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547495,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547495,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 3f 19 ff 7f fa 02 fd 55 
1755801547496,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 f5 be 06 00 00 ff ff 55 
1755801547544,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547545,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547545,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 3b 19 ff 7f fa 02 fd 55 
1755801547545,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 d3 67 06 00 00 ff ff 55 
1755801547646,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547646,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547646,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 3f 19 ff 7f fa 02 fd 55 
1755801547647,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 c9 f6 06 00 00 ff ff 55 
1755801547744,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547744,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547744,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 3d 19 ff 7f fa 02 fd 55 
1755801547744,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 05 35 07 00 00 ff ff 55 
1755801547846,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547846,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547846,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 36 19 ff 7f fa 02 fd 55 
1755801547846,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 bc d3 06 00 00 ff ff 55 
1755801547944,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801547945,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801547945,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 3f 19 ff 7f fa 02 fd 55 
1755801547945,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 fa 69 06 00 00 ff ff 55 
1755801548046,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801548046,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801548047,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 37 19 ff 7f fa 02 fd 55 
1755801548047,NMEA2000,TCP:signalk.stupan.se:1455,127251,93 13 03 13 f1 01 ff 80 ff ff ff ff 08 00 7b 73 06 00 00 ff ff 55 
1755801548145,NMEA2000,TCP:signalk.stupan.se:1455,129026,93 13 02 02 f8 01 ff 7f ff ff ff ff 08 00 fc ff ff 00 00 ff ff 55 
1755801548145,NMEA2000,TCP:signalk.stupan.se:1455,129025,93 13 02 01 f8 01 ff 7f ff ff ff ff 08 d0 9c b4 22 3e d4 02 07 55 
1755801548146,NMEA2000,TCP:signalk.stupan.se:1455,127250,93 13 02 12 f1 01 ff 80 ff ff ff ff 08 00 38 19 ff 7f fa 02 fd 55 
